1.000000000000000056e-01,1.570790539958150545e+00
2.000000000000000111e-01,1.570790539958150545e+00
3.000000000000000444e-01,1.570790539958150545e+00
4.000000000000000222e-01,1.570790539958150545e+00
5.000000000000000000e-01,1.570790539958150545e+00
5.999999999999999778e-01,1.570790539958150545e+00
7.000000000000000666e-01,1.570790539958150545e+00
8.000000000000000444e-01,1.570790539958150545e+00
9.000000000000000222e-01,1.570790539958150545e+00
1.000000000000000000e+00,1.570790539958150545e+00
1.100000000000000089e+00,1.570790539958150545e+00
1.200000000000000178e+00,1.570790539958150545e+00
1.300000000000000266e+00,1.570790539958150545e+00
1.400000000000000133e+00,1.570790539958150545e+00
1.500000000000000222e+00,1.570790539958150545e+00
1.600000000000000089e+00,1.570790539958150545e+00
1.700000000000000178e+00,1.570790539958150545e+00
1.800000000000000266e+00,1.570790539958150545e+00
1.900000000000000133e+00,1.570790539958150545e+00
2.000000000000000000e+00,1.570790539958150545e+00
2.100000000000000089e+00,1.570790539958150545e+00
2.200000000000000178e+00,1.570790539958150545e+00
2.300000000000000266e+00,1.570790539958150545e+00
2.400000000000000355e+00,1.570790539958150545e+00
2.500000000000000444e+00,1.570790539958150545e+00
2.600000000000000089e+00,1.570790539958150545e+00
2.700000000000000178e+00,1.570790539958150545e+00
2.800000000000000266e+00,1.570790539958150545e+00
2.900000000000000355e+00,1.570790539958150545e+00
3.000000000000000444e+00,1.570790539958150545e+00
3.100000000000000089e+00,1.570790539958150545e+00
3.200000000000000178e+00,1.570790539958150545e+00
3.300000000000000266e+00,1.570790539958150545e+00
3.400000000000000355e+00,1.570790539958150545e+00
3.500000000000000444e+00,1.570790539958150545e+00
3.600000000000000089e+00,1.570790539958150545e+00
3.700000000000000178e+00,1.570792085648659464e+00
3.800000000000000266e+00,1.570792330245001978e+00
3.900000000000000355e+00,1.570789613693550413e+00
4.000000000000000000e+00,1.570790614176795552e+00
4.099999999999999645e+00,1.492948750529217161e+00
4.200000000000000178e+00,1.402232980475954127e+00
4.299999999999999822e+00,1.349706766337312791e+00
4.399999999999999467e+00,1.310523623625407197e+00
4.500000000000000000e+00,1.278871554601342053e+00
4.599999999999999645e+00,1.252213714500606478e+00
4.700000000000000178e+00,1.229165496790512346e+00
4.799999999999999822e+00,1.208869421936223487e+00
4.900000000000000355e+00,1.190752905696578212e+00
5.000000000000000000e+00,3.860861022394354580e-01
5.099999999999999645e+00,3.893369793739666629e-01
5.200000000000000178e+00,3.924662761763728636e-01
5.299999999999999822e+00,3.954730634470356443e-01
5.400000000000000355e+00,3.983658547245976234e-01
5.500000000000000000e+00,4.011498229544173677e-01
5.599999999999999645e+00,4.038301206429519286e-01
5.700000000000000178e+00,4.064111771301037179e-01
5.799999999999999822e+00,4.088974037058275002e-01
5.900000000000000355e+00,4.112930183576133936e-01
6.000000000000000000e+00,4.136020295771588584e-01
6.099999999999999645e+00,4.158282470140191034e-01
6.200000000000000178e+00,4.179752917422996372e-01
6.299999999999999822e+00,4.200466059619381021e-01
6.400000000000000355e+00,4.220454623475567435e-01
6.500000000000000000e+00,4.239749728073783364e-01
6.599999999999999645e+00,4.258380969487441381e-01
6.700000000000000178e+00,4.276376499753250515e-01
6.799999999999999822e+00,4.293763103379140134e-01
6.900000000000000355e+00,4.310566268161975523e-01
7.000000000000000000e+00,4.326810254014172297e-01
7.099999999999999645e+00,4.342503308448446564e-01
7.200000000000000178e+00,4.357696572249448175e-01
7.299999999999999822e+00,4.372396686686402800e-01
7.400000000000000355e+00,4.386623611810525625e-01
7.500000000000000000e+00,4.400429766513113683e-01
7.599999999999999645e+00,4.413766483165864063e-01
7.700000000000000178e+00,4.426684444845099264e-01
7.799999999999999822e+00,4.439200135197148289e-01
7.900000000000000355e+00,4.451329278137365897e-01
8.000000000000000000e+00,4.463086876876354303e-01
8.099999999999999645e+00,4.474487250810516015e-01
8.199999999999999289e+00,4.485544070416791484e-01
8.300000000000000711e+00,4.496270390200643452e-01
8.400000000000000355e+00,4.506678679884502658e-01
8.500000000000000000e+00,4.516780853868785361e-01
8.599999999999999645e+00,4.526588299093403100e-01
8.699999999999999289e+00,4.536111901397197887e-01
8.800000000000000711e+00,4.545362070426030021e-01
8.900000000000000355e+00,4.554348763214218776e-01
9.000000000000000000e+00,4.563081506479279570e-01
9.099999999999999645e+00,4.571569417723738149e-01
9.199999999999999289e+00,4.579821225202146406e-01
9.300000000000000711e+00,4.587845286821734536e-01
9.400000000000000355e+00,4.595649608030635824e-01
9.500000000000000000e+00,4.603241858762807670e-01
9.599999999999999645e+00,4.610629389476508799e-01
9.700000000000001066e+00,4.617819246372630859e-01
9.800000000000000711e+00,4.624818185758662326e-01
9.900000000000000355e+00,4.631632687731397913e-01
1.000000000000000000e+01,4.638268969093600202e-01
